sweep_id,mae/x,mae/y,mae/z,mae/pitch,mae/roll,mae/yaw,drift/final_drift_rate,drift/avg_drift_rate,drift/max_drift,drift/sum_of_drift,drift/hausdorff,ddf/5pt-avg_global_displacement_error,ddf/5pt-max_global_displacement_error,ddf/5pt-avg_local_displacement_error,ddf/5pt-max_local_displacement_error,ddf/5pt-tusrec_final_score,ddf/5pt-relative_global_err_pct,inference_time,total_time
sweep_00049,13.935817806419527,7.195623485859833,4.299938917200689,8.623460968851967,9.632730787200254,9.271655437992077,20.866422077097326,15.797335540668803,39.490340070649445,11307.420478503092,39.40502278895559,23.13235855102539,49.04761505126953,0.19631367921829224,0.9275738596916199,0.658363625358475,0.2441495954990387,1.1017978191375732,5.097140312194824
sweep_00050,15.48705289457486,9.148514807661755,3.009948581887271,2.5423020483234224,3.876757581535434,6.500158929219023,21.772243483938308,22.011133720864763,35.142885004284075,8514.106345252365,35.014723770981355,20.51864242553711,39.34770965576172,0.16045142710208893,0.5329410433769226,0.5887311610171226,0.23770347237586975,0.8169834613800049,3.826537847518921
sweep_00051,16.76306346134431,9.211874580853856,5.41062391758115,8.172435259938542,6.260908531223319,10.572360223112588,26.098135935501144,23.93726127289326,46.14971814287952,11922.776043670641,46.14971814287952,25.346519470214844,55.021705627441406,0.17326198518276215,0.829489529132843,0.6652290733053996,0.32223424315452576,1.0058908462524414,4.433375358581543
sweep_00052,9.101118292200878,12.26721666070745,3.308649830195697,5.535811081769443,6.447959072075431,7.334715853055466,22.60193989157186,20.64037183027887,36.82777811183867,11599.616247197037,36.82777811183867,20.297502517700195,41.2995491027832,0.2048063427209854,1.034867525100708,0.6553119134874819,0.2792806625366211,1.2127079963684082,6.034998655319214
sweep_00053,10.651321761428463,9.4732078682512,8.702452443995071,7.2311753890991195,11.335788960129726,6.988829652760232,22.06640781294738,15.370497313808434,41.06818342133014,11721.687362873334,40.999562516535306,23.016803741455078,47.8665771484375,0.20156735181808472,0.723097562789917,0.6201956264260695,0.2216372787952423,1.178476095199585,7.079814434051514
sweep_00054,4.383764836581676,6.16533426333663,35.29845146196503,3.6388119518820745,3.7911640328622016,6.331134365359019,41.58967385845393,41.724016716228114,68.0748818864764,24974.219314871712,67.55794750798488,37.590660095214844,68.92353820800781,0.19629916548728943,1.185081124305725,0.6444807417288462,0.4225757420063019,1.1391115188598633,5.398051023483276
sweep_00055,3.3602254717207902,7.985666713281668,44.63006952033173,5.750347804698325,7.315740934358671,4.3257685900864224,52.004903036945485,50.84980088802018,86.81691847629064,30448.787142688314,86.36756765556885,46.33925247192383,87.57273864746094,0.2228761911392212,0.7854553461074829,0.5935471527453292,0.5302004218101501,1.1129326820373535,5.050601243972778
sweep_00056,0.9328034361459826,7.44859447456534,30.295577817577914,6.531077009151323,5.335839335766748,1.0930781147950392,40.54582970970636,28.242321946871204,74.69134965583773,19777.659802083464,69.87951837353792,31.519704818725586,74.80018615722656,0.15889710187911987,0.7916449308395386,0.6889484905543819,0.28202134370803833,1.044497013092041,4.85358190536499
sweep_00057,15.231693366574481,2.2888503849778274,19.43827761045852,2.1847261508789884,8.289801178838095,5.536107452741775,25.51172984115902,29.446479797885136,45.73160338360212,15623.601106888622,45.73160338360212,27.355329513549805,52.45893096923828,0.140563502907753,0.6129302978515625,0.6246039297244126,0.30840328335762024,1.0668327808380127,4.894115924835205
sweep_00058,15.832388579509686,1.6974566391456023,27.82859444387046,2.286093273265986,8.45585514454094,4.150017701901886,43.263631955132084,33.291172591158066,78.17043316729848,25290.999142586523,78.1352989518398,34.06499481201172,78.71041107177734,0.25676894187927246,10.840517044067383,0.7717625125804544,0.34797972440719604,1.2917356491088867,6.187150716781616
